"","Company.Name","Address","City","State","ZIP.Code","Phone.Number.Combined","Primary.SIC.Code","Primary.SIC.Description","SIC.Code.1","SIC.Code.1.Description","Latitude","Longitude"
"461","Handi Foods","518 E Trinity Ave","Durham","NC",27701,"(919) 680-2929",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.006919,-78.885923
"462","Handy Andys","7136 NC Highway 57","Rougemont","NC",27572,"(919) 732-2231",541103,"Convenience Stores",525104,"Hardware-Retail",36.189835,-79.017759
"463","Handy Hugo","3525 S Wilmington St","Raleigh","NC",27603,"(919) 779-1641",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.731689,-78.650512
"464","Handy Mart","10419 US 70 Business Hwy W","Clayton","NC",27520,"(919) 553-4879",541103,"Convenience Stores",541103,"Convenience Stores",35.642775,-78.453373
"465","Handy Mart","2500 Fayetteville St","Durham","NC",27707,"(919) 688-9456",541103,"Convenience Stores",541103,"Convenience Stores",35.969199,-78.902346
"466","Handy Mart","1050 Edwards Rd","Princeton","NC",27569,"(919) 936-0142",541103,"Convenience Stores",541103,"Convenience Stores",35.466674,-78.148074
"467","Handy Mart","106 Dr Donnie H Jones Jr Blvd","Princeton","NC",27569,"(919) 936-0541",541103,"Convenience Stores",541103,"Convenience Stores",35.465181,-78.165381
"468","Handy Mart","3657 Wilsons Mills Rd","Smithfield","NC",27577,"(919) 934-3366",541103,"Convenience Stores",541103,"Convenience Stores",35.572264,-78.34588
"469","Happy Beverage & Grocery","535 N Main St","Fuquay Varina","NC",27526,"(919) 552-7565",541105,"Grocers-Retail",541105,"Grocers-Retail",35.591728,-78.795653
"470","Harris Teeter","750 W Williams St","Apex","NC",27502,"(919) 362-3782",541105,"Grocers-Retail",541101,"Food Markets",35.737656,-78.862508
"471","Harris Teeter","310 N Greensboro St","Carrboro","NC",27510,"(919) 942-8564",541105,"Grocers-Retail",541101,"Food Markets",35.912332,-79.070887
"472","Harris Teeter","10140 Green Level Church Rd","Cary","NC",27519,"(919) 460-3126",541105,"Grocers-Retail",541101,"Food Markets",35.820604,-78.901078
"473","Harris Teeter","1151 Tryon Village Dr","Cary","NC",27518,"(919) 233-3476",541105,"Grocers-Retail",541101,"Food Markets",35.746891,-78.742868
"474","Harris Teeter","2080 Kildaire Farm Rd","Cary","NC",27518,"(919) 233-9483",541105,"Grocers-Retail",541101,"Food Markets",35.735654,-78.779135
"475","Harris Teeter","270 Grande Heights Dr","Cary","NC",27513,"(919) 460-4326",541105,"Grocers-Retail",541101,"Food Markets",35.805298,-78.780715
"476","Harris Teeter","2741 NC 55 Hwy","Cary","NC",27519,"(919) 363-3677",541105,"Grocers-Retail",541101,"Food Markets",35.785577,-78.871163
"477","Harris Teeter","3430 Ten Ten Rd","Cary","NC",27518,"(919) 387-8272",541105,"Grocers-Retail",541101,"Food Markets",35.701891,-78.792784
"478","Harris Teeter","7145 Okelly Chapel Rd","Cary","NC",27519,"(919) 465-9432",541105,"Grocers-Retail",541101,"Food Markets",35.84398,-78.888196
"479","Harris Teeter","885 Walnut St","Cary","NC",27511,"(919) 481-4251",541105,"Grocers-Retail",541101,"Food Markets",35.773638,-78.765811
"480","Harris Teeter","98 Cornerstone Dr","Cary","NC",27519,"(919) 467-1259",541105,"Grocers-Retail",541101,"Food Markets",35.790447,-78.852095
"481","Harris Teeter","116 W Barbee Chapel Rd","Chapel Hill","NC",27517,"(919) 932-5020",541105,"Grocers-Retail",541101,"Food Markets",35.906204,-79.010903
"482","Harris Teeter","1800 Martin Luther King Jr Blv","Chapel Hill","NC",27514,"(919) 968-0110",541105,"Grocers-Retail",541101,"Food Markets",35.968227,-79.058647
"483","Harris Teeter","2110 S Estes Dr","Chapel Hill","NC",27514,"(919) 933-5700",541105,"Grocers-Retail",541101,"Food Markets",35.914172,-79.05326
"484","Harris Teeter","329 Pineville Blvd","Clayton","NC",27527,"(919) 359-9154",541105,"Grocers-Retail",541105,"Grocers-Retail",35.619191,-78.36703
"485","Harris Teeter","67 Flowers Crossroads Way","Clayton","NC",27527,"(919) 359-8023",541105,"Grocers-Retail",541101,"Food Markets",35.619191,-78.36703
"486","Harris Teeter","1125 W NC Highway 54 # 310","Durham","NC",27707,"(919) 403-0794",541105,"Grocers-Retail",541101,"Food Markets",35.917683,-78.958451
"487","Harris Teeter","1501 Horton Rd","Durham","NC",27705,"(919) 471-1938",541105,"Grocers-Retail",541101,"Food Markets",36.056542,-78.930972
"488","Harris Teeter","1817 Martin Luther King Pkwy","Durham","NC",27707,"(919) 489-9887",541105,"Grocers-Retail",541101,"Food Markets",35.959799,-78.959356
"489","Harris Teeter","2107 Hillsborough Rd","Durham","NC",27705,"(919) 286-1500",541105,"Grocers-Retail",541101,"Food Markets",36.009932,-78.92417
"490","Harris Teeter","3823 Guess Rd # Aa","Durham","NC",27705,"(919) 489-9887",541105,"Grocers-Retail",541105,"Grocers-Retail",36.057889,-78.930553
"491","Harris Teeter","1422 N Main St","Fuquay Varina","NC",27526,"(919) 552-0103",541105,"Grocers-Retail",541101,"Food Markets",35.592582,-78.77054
"492","Harris Teeter","324 Village Walk Dr","Holly Springs","NC",27540,"(919) 552-1596",541105,"Grocers-Retail",541101,"Food Markets",35.639889,-78.839209
"493","Harris Teeter","5277 Sunset Lake Rd","Holly Springs","NC",27540,"(919) 363-3059",541105,"Grocers-Retail",541101,"Food Markets",35.664878,-78.79639
"494","Harris Teeter","4093 Davis Dr","Morrisville","NC",27560,"(919) 380-0354",541105,"Grocers-Retail",541101,"Food Markets",35.835332,-78.85822
"495","Harris Teeter","120 Saint Albans Dr # 100","Raleigh","NC",27609,"(919) 781-4165",541105,"Grocers-Retail",541101,"Food Markets",35.837395,-78.638842
"496","Harris Teeter","13210 Strickland Rd","Raleigh","NC",27613,"(919) 676-3534",541105,"Grocers-Retail",541101,"Food Markets",35.906973,-78.725915
"497","Harris Teeter","14520 John Rex Blvd","Raleigh","NC",27614,"(919) 554-4167",541105,"Grocers-Retail",541101,"Food Markets",35.94701,-78.542822
"498","Harris Teeter","2051 W Millbrook Rd","Raleigh","NC",27612,"(919) 787-1364",541105,"Grocers-Retail",541101,"Food Markets",35.85772,-78.678993
"499","Harris Teeter","2603 Glenwood Ave # 101","Raleigh","NC",27608,"(919) 787-5526",541105,"Grocers-Retail",541101,"Food Markets",35.815484,-78.66058
"500","Harris Teeter","3201 Edwards Mill Rd # 123","Raleigh","NC",27612,"(919) 781-8776",541105,"Grocers-Retail",541101,"Food Markets",35.825943,-78.707163
"501","Harris Teeter","500 Oberlin Rd","Raleigh","NC",27605,"(919) 828-9216",541105,"Grocers-Retail",541101,"Food Markets",35.791246,-78.662004
"502","Harris Teeter","5563 Western Blvd # 38","Raleigh","NC",27606,"(919) 859-0110",541105,"Grocers-Retail",541101,"Food Markets",35.784118,-78.72052
"503","Harris Teeter","6024 Falls Of Neuse Rd","Raleigh","NC",27609,"(919) 872-5786",541105,"Grocers-Retail",541101,"Food Markets",35.865582,-78.620407
"504","Harris Teeter","7400 Creedmoor Rd","Raleigh","NC",27613,"(919) 848-1464",541105,"Grocers-Retail",541101,"Food Markets",35.887872,-78.6782
"505","Harris Teeter","8101 Fayetteville Rd","Raleigh","NC",27603,"(919) 772-0241",541105,"Grocers-Retail",541101,"Food Markets",35.663959,-78.700105
"506","Harris Teeter","9600 Falls Of Neuse Rd","Raleigh","NC",27615,"(919) 676-6614",541105,"Grocers-Retail",541101,"Food Markets",35.904652,-78.602585
"507","Harris Teeter","13686 Capital Blvd","Wake Forest","NC",27587,"(919) 554-3608",541105,"Grocers-Retail",541101,"Food Markets",36.005315,-78.518318
"508","Harris Teeter","1432 Brogden Woods Dr","Wake Forest","NC",27587,"(919) 870-4980",541105,"Grocers-Retail",541101,"Food Markets",35.99121,-78.691478
"509","Harris Teeter","3638 Rogers Rd","Wake Forest","NC",27587,"(919) 562-9521",541105,"Grocers-Retail",541101,"Food Markets",35.944642,-78.504827
"510","Hasty Mart","531 NC Highway 42 W","Clayton","NC",27520,"(919) 553-6544",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.640971,-78.472653
"511","Hasty Mart","5477 NC Highway 42 W","Garner","NC",27529,"(919) 779-0043",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.604692,-78.566723
"512","Hasty Mart","415 S Main St","Rolesville","NC",27571,"(919) 554-4270",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.917017,-78.467
"513","Hasty Mart","3103 US Highway 70 E","Smithfield","NC",27577,"(919) 202-0033",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.565495,-78.337655
"514","Hasty Mart","1933 S Main St","Wake Forest","NC",27587,"(919) 556-9454",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.949435,-78.53056
"515","Heritage","5801 Cheek Rd","Durham","NC",27704,"(919) 688-9196",541105,"Grocers-Retail",541103,"Convenience Stores",36.029912,-78.773355
"516","Heritage Market","3900 Burlington Mills Rd","Wake Forest","NC",27587,"(919) 488-4235",541103,"Convenience Stores",541103,"Convenience Stores",35.923535,-78.501113
"517","Hilburn Exxon","6700 Hilburn Dr","Raleigh","NC",27613,"(919) 322-2790",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.872423,-78.715339
"518","His & Hers Grocery LLC","11490 US 70 Business Hwy W","Clayton","NC",27520,"(919) 359-9980",541105,"Grocers-Retail",541105,"Grocers-Retail",35.652185,-78.471427
"519","Hmp Enterprises","2112 E Williams St","Apex","NC",27539,"(919) 387-8375",75211,"Pet Boarding Sitting & Kennels",75211,"Pet Boarding Sitting & Kennels",35.688443,-78.834414
"520","Hollauway Market","716 S Brightleaf Blvd","Smithfield","NC",27577,"(919) 934-0811",541105,"Grocers-Retail",541105,"Grocers-Retail",35.501119,-78.34821
"521","Holly Springs Food Cupboard","621 Holly Springs Rd","Holly Springs","NC",27540,"(919) 577-2210",541104,"Food Products-Retail",541104,"Food Products-Retail",35.669316,-78.877849
"522","Home Quik Shop","12305 Capital Blvd","Wake Forest","NC",27587,"(919) 556-0520",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.982491,-78.540367
"523","Hongsamon's Asian Market","6715 Hillsborough St","Raleigh","NC",27606,"(919) 851-6228",539901,"General Merchandise-Retail",539901,"General Merchandise-Retail",35.788206,-78.743918
"524","Horton & Horton Enterprises","1301 Granada Dr","Raleigh","NC",27612,"(919) 782-4803",541103,"Convenience Stores",541103,"Convenience Stores",35.822302,-78.6815
"525","Howard's Mini Mart","4222 Barber Mill Rd","Clayton","NC",27520,"(919) 553-0179",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.621951,-78.481958
"526","Hudson's Starmart","818 S Main St","Wake Forest","NC",27587,"(919) 554-4224",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.970869,-78.516375
"527","Hugo's Self Storage","6927 Buffaloe Rd","Raleigh","NC",27616,"(919) 217-6850",422501,"Storage",422501,"Storage",35.847986,-78.526187
"528","Hussco","1925 Chapel Hill Rd","Durham","NC",27707,"(919) 490-8497",541103,"Convenience Stores",541103,"Convenience Stores",35.987438,-78.925698
"529","I 85 Cmart","2407 E Club Blvd","Durham","NC",27704,"(919) 682-3234",541103,"Convenience Stores",541103,"Convenience Stores",36.026073,-78.849682
"530","I Food Inc","2840 E Millbrook Rd","Raleigh","NC",27604,"(919) 954-4770",541104,"Food Products-Retail",514102,"Food Brokers (Whls)",35.849074,-78.583834
"531","Imtiaz Food Mart Inc","1910 Poole Rd","Raleigh","NC",27610,"(919) 231-0201",541103,"Convenience Stores",541101,"Food Markets",35.776531,-78.610995
"532","In & Out Food Mart","911 Fayetteville St","Durham","NC",27701,"(919) 682-0409",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.984447,-78.898593
"533","Inc Ganani","2109 Avent Ferry Rd","Raleigh","NC",27606,"(919) 834-4657",541103,"Convenience Stores",541103,"Convenience Stores",35.778642,-78.675914
"534","Interbond Industries","1731 Trawick Rd # 116","Raleigh","NC",27604,"(919) 803-5005",541105,"Grocers-Retail",541105,"Grocers-Retail",35.800692,-78.578338
"535","Interfood Plaza Latina","1689 N Market Dr # D","Raleigh","NC",27609,"(919) 790-9935",541103,"Convenience Stores",541103,"Convenience Stores",35.839966,-78.607272
"536","Interfood Plaza Latina","1689 Noah Market Dr","Raleigh","NC",27609,"(919) 790-9964",541103,"Convenience Stores",541103,"Convenience Stores",35.851628,-78.62838
"537","International Food Market","559 Raleigh St","Fuquay Varina","NC",27526,"(919) 639-9235",541105,"Grocers-Retail",541105,"Grocers-Retail",35.585971,-78.78211
"538","International Foods","2215 New Hope Church Rd","Raleigh","NC",27604,"(919) 850-2400",541105,"Grocers-Retail",541104,"Food Products-Retail",35.836247,-78.600627
"539","International Foods","421 Chapanoke Rd # 101","Raleigh","NC",27603,"(919) 662-5428",541105,"Grocers-Retail",541105,"Grocers-Retail",35.73463,-78.653324
"540","Irntiav Food Mart Tnc","1910 Poole Rd","Raleigh","NC",27610,"(919) 231-0201",541103,"Convenience Stores",541103,"Convenience Stores",35.776531,-78.610995
"541","Italia Express","103 N Arendell Ave","Zebulon","NC",27597,"(919) 269-5157",541103,"Convenience Stores",541103,"Convenience Stores",35.821397,-78.313064
"542","J & J Mart","2822 New Birch Dr","Raleigh","NC",27610,"(919) 322-2612",541103,"Convenience Stores",541103,"Convenience Stores",35.747067,-78.598904
"543","J & S Quick Stop","928 NC 96 Hwy E","Youngsville","NC",27596,"(919) 556-7135",541103,"Convenience Stores",541103,"Convenience Stores",36.002087,-78.45697
"544","J C R N C","1200 Martin Luther King Jr Blv","Chapel Hill","NC",27514,"(919) 929-3032",541103,"Convenience Stores",541103,"Convenience Stores",35.946212,-79.057907
"545","J D's Country Store","4549 Wilsons Mills Rd","Smithfield","NC",27577,"(919) 934-8939",541105,"Grocers-Retail",541105,"Grocers-Retail",35.466088,-78.240435
"546","J Food Mart","2309 Simpkins Rd","Raleigh","NC",27603,"(919) 772-1829",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.701904,-78.677307
"547","J J Mart","570 Cornelius St","Hillsborough","NC",27278,"(919) 245-0068",541103,"Convenience Stores",541103,"Convenience Stores",36.086756,-79.111808
"548","J N P Corp","7400 Louisburg Rd","Raleigh","NC",27616,"(919) 876-6181",541103,"Convenience Stores",541103,"Convenience Stores",35.874558,-78.540941
"549","Jabba Halal Market","5612 Hillsborough St","Raleigh","NC",27606,"(919) 615-1260",541105,"Grocers-Retail",541105,"Grocers-Retail",35.786407,-78.721557
"550","Jack's","7065 N Hwy 50","Benson","NC",27504,"(919) 207-0800",541103,"Convenience Stores",541103,"Convenience Stores",35.421682,-78.53234
"551","Jack's Food Mart","7065 NC Highway 50 N","Benson","NC",27504,"(919) 207-0800",541105,"Grocers-Retail",541103,"Convenience Stores",35.469726,-78.554809
"552","Jahan Market","630 Weaver Dairy Rd # 102","Chapel Hill","NC",27514,"(919) 240-4462",541105,"Grocers-Retail",541101,"Food Markets",35.962277,-79.034844
"553","Jasmen Corp","17 E Martin St","Raleigh","NC",27601,"(919) 838-9440",541103,"Convenience Stores",541103,"Convenience Stores",35.777091,-78.638518
"554","Jersey Style Convenience Store","917 Barnes Rd","Middlesex","NC",27557,"(919) 901-4422",541103,"Convenience Stores",541103,"Convenience Stores",35.729439,-78.247852
"555","Jerusalem Bakery & Grocery","2233 Avent Ferry Rd # 105","Raleigh","NC",27606,"(919) 833-7008",541105,"Grocers-Retail",541105,"Grocers-Retail",35.777557,-78.675098
"556","Jiffy Lube","1225 N Main St","Fuquay Varina","NC",27526,"(919) 552-0918",754903,"Automobile Lubrication Service",541103,"Convenience Stores",35.59212,-78.781069
"557","Jim's Mini Mart","4826 Watkins Rd","Raleigh","NC",27616,"(919) 266-3409",541103,"Convenience Stores",541103,"Convenience Stores",35.862351,-78.483271
"558","Jimmy's Gas Mart","3300 US 70 Bus Hwy W","Clayton","NC",27520,"(919) 934-8833",541103,"Convenience Stores",541103,"Convenience Stores",35.555374,-78.386275
"559","Jimmys Food Mart","2995 NC 42 Hwy","Willow Spring","NC",27592,"(919) 567-3288",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.591471,-78.690935
"560","Johnny's Gone Fishing","901 W Main St","Carrboro","NC",27510,"(919) 932-5070",581208,"Restaurants",541103,"Convenience Stores",35.915637,-79.087099
"561","Jones Gas & Groceries","455 Jumping Run Rd","Dunn","NC",28334,"(919) 894-2291",541103,"Convenience Stores",541103,"Convenience Stores",35.317314,-78.565229
"562","Joyland Family Fare","2406 Holloway St","Durham","NC",27703,"(919) 598-9838",541103,"Convenience Stores",541103,"Convenience Stores",35.990116,-78.859201
"563","Jubba Market","6715 Hillsborough St","Raleigh","NC",27606,"(919) 233-1133",541101,"Food Markets",541101,"Food Markets",35.788206,-78.743918
"564","Julia's Southern Foods LLC","5608 Primavera Ct","Raleigh","NC",27616,"(919) 803-4833",541104,"Food Products-Retail",209903,"Food Products & Manufacturers",35.85608,-78.591837
"565","K Kasper Circle","100 W Woodcroft Pkwy","Durham","NC",27713,"(919) 544-7962",541105,"Grocers-Retail",541105,"Grocers-Retail",35.923972,-78.927029
"566","Kadhambam Spices","102 Sterling Ridge Way","Cary","NC",27519,"(919) 463-9667",541105,"Grocers-Retail",541103,"Convenience Stores",35.797119,-78.853165
"567","Kangaroo Express","1410 W Williams St","Apex","NC",27523,"(919) 363-4582",541103,"Convenience Stores",541103,"Convenience Stores",35.751892,-78.876281
"568","Kangaroo Express","1414 E Williams St # 55","Apex","NC",27539,"(919) 362-5131",541103,"Convenience Stores",541103,"Convenience Stores",35.711486,-78.839294
"569","Kangaroo Express","1800 Laura Duncan Rd","Apex","NC",27523,"(919) 387-7894",541103,"Convenience Stores",541103,"Convenience Stores",35.748291,-78.834411
"570","Kangaroo Express","2105 Ten Ten Rd","Apex","NC",27539,"(919) 387-3800",541103,"Convenience Stores",541103,"Convenience Stores",35.721404,-78.818915
"571","Kangaroo Express","302 E Williams St","Apex","NC",27502,"(919) 387-3947",541103,"Convenience Stores",541103,"Convenience Stores",35.725891,-78.851196
"572","Kangaroo Express","4402 Ten Ten Rd","Apex","NC",27539,"(919) 363-7650",541103,"Convenience Stores",541103,"Convenience Stores",35.694474,-78.772136
"573","Kangaroo Express","705 E Williams St","Apex","NC",27502,"(919) 362-1164",541103,"Convenience Stores",541103,"Convenience Stores",35.733528,-78.861534
"574","Kangaroo Express","102 NC 54","Carrboro","NC",27510,"(919) 933-0462",541103,"Convenience Stores",541103,"Convenience Stores",35.917688,-79.095172
"575","Kangaroo Express","500 Jones Ferry Rd","Carrboro","NC",27510,"(919) 942-3450",541103,"Convenience Stores",541103,"Convenience Stores",35.906881,-79.083905
"576","Kangaroo Express","1001 SE Cary Pkwy","Cary","NC",27518,"(919) 851-6683",541103,"Convenience Stores",541103,"Convenience Stores",35.745117,-78.763183
"577","Kangaroo Express","1032 N Harrison Ave","Cary","NC",27513,"(919) 468-9848",541103,"Convenience Stores",541103,"Convenience Stores",35.804457,-78.782364
"578","Kangaroo Express","1807 N Harrison Ave","Cary","NC",27513,"(919) 677-1808",541103,"Convenience Stores",541103,"Convenience Stores",35.830322,-78.768493
"579","Kangaroo Express","3505 Kildaire Farm Rd","Cary","NC",27518,"(919) 363-8103",541103,"Convenience Stores",541103,"Convenience Stores",35.702711,-78.793846
"580","Kangaroo Express","5801 Tryon Rd","Cary","NC",27518,"(919) 859-5800",541103,"Convenience Stores",541103,"Convenience Stores",35.74524,-78.738586
